time,entropy
2.825651302605210358e+00,5.352896305185367298e-01
2.835671342685370799e+00,5.341082958644474132e-01
2.845691382765530797e+00,5.329136042248786564e-01
2.855711422845691239e+00,5.316874760284396872e-01
2.865731462925851680e+00,5.304120953916735548e-01
2.875751503006012122e+00,5.290702300413366865e-01
2.885771543086172120e+00,5.276455202484082729e-01
2.895791583166332561e+00,5.261227330620424913e-01
2.905811623246493003e+00,5.244879796692266671e-01
2.915831663326653000e+00,5.227288950863786532e-01
2.925851703406813442e+00,5.208347805589608193e-01
2.935871743486973884e+00,5.187967099715173891e-01
2.945891783567134325e+00,5.166076022407548596e-01
2.955911823647294323e+00,5.142622620845083148e-01
2.965931863727454765e+00,5.117573917521713867e-01
2.975951903807615206e+00,5.090915763028983632e-01
2.985971943887775648e+00,5.062652448717245290e-01
2.995991983967935646e+00,5.032806101213802563e-01
3.006012024048096087e+00,5.001415877914661134e-01
3.016032064128256529e+00,4.968536979774099138e-01
3.026052104208416527e+00,4.934239495443966117e-01
3.036072144288576968e+00,4.898607089432963635e-01
3.046092184368737410e+00,4.861735546728240820e-01
3.056112224448897852e+00,4.823731187388592967e-01
3.066132264529057849e+00,4.784709166990741558e-01
3.076152304609218291e+00,4.744791682364678520e-01
3.086172344689378733e+00,4.704106106545225541e-01
3.096192384769539174e+00,4.662783081939589902e-01
3.106212424849699172e+00,4.620954605925492453e-01
3.116232464929859614e+00,4.578752147956374197e-01
3.126252505010020055e+00,4.536304841245319963e-01
3.136272545090180053e+00,4.493737794730099377e-01
3.146292585170340494e+00,4.451170571849852875e-01
3.156312625250500936e+00,4.408715881343064358e-01
3.166332665330661378e+00,4.366478521586988348e-01
3.176352705410821375e+00,4.324554613872567677e-01
3.186372745490981817e+00,4.283031151540911408e-01
3.196392785571142259e+00,4.241985881362051458e-01
3.206412825651302256e+00,4.201487521333855391e-01
3.216432865731462698e+00,4.161596305773572757e-01
3.226452905811623140e+00,4.122364834821400925e-01
3.236472945891783581e+00,4.083839191987014283e-01
3.246492985971943579e+00,4.046060280869975267e-01
3.256513026052104021e+00,4.009065321359888134e-01
3.266533066132264462e+00,3.972889437076969066e-01
3.276553106212424904e+00,3.937567260036116124e-01
3.286573146292584902e+00,3.903134475849606710e-01
3.296593186372745343e+00,3.869629233405357249e-01
3.306613226452905785e+00,3.837093346885442902e-01
3.316633266533065783e+00,3.805573225078795474e-01
3.326653306613226224e+00,3.775120472904621716e-01
3.336673346693386666e+00,3.745792122486594766e-01
3.346693386773547108e+00,3.717650465490858758e-01
3.356713426853707105e+00,3.690762474178060359e-01
3.366733466933867547e+00,3.665198815085930484e-01
3.376753507014027988e+00,3.641032475797120194e-01
3.386773547094188430e+00,3.618337041194498727e-01
3.396793587174348428e+00,3.597184670322433608e-01
3.406813627254508869e+00,3.577643837858224818e-01
3.416833667334669311e+00,3.559776914714049556e-01
3.426853707414829309e+00,3.543637669988778383e-01
3.436873747494989750e+00,3.529268781028633284e-01
3.446893787575150192e+00,3.516699439529348270e-01
3.456913827655310634e+00,3.505943139364765537e-01
3.466933867735470631e+00,3.496995726267370097e-01
3.476953907815631073e+00,3.489833780894621151e-01
3.486973947895791515e+00,3.484413395631398291e-01
3.496993987975951956e+00,3.480669392283747277e-01
3.507014028056111954e+00,3.478515013298204006e-01
3.517034068136272396e+00,3.477842104038594839e-01
3.527054108216432837e+00,3.478521788720894681e-01
3.537074148296592835e+00,3.480405628549962938e-01
3.547094188376753277e+00,3.483327238026910355e-01
3.557114228456913718e+00,3.487104324770644581e-01
3.567134268537074160e+00,3.491541109826205025e-01
3.577154308617234157e+00,3.496431079444758394e-01
3.587174348697394599e+00,3.501560015675558857e-01
3.597194388777555041e+00,3.506709251618320144e-01
3.607214428857715482e+00,3.511659097534857166e-01
3.617234468937875480e+00,3.516192385817566435e-01
3.627254509018035922e+00,3.520098085616747419e-01
3.637274549098196363e+00,3.523174941287804396e-01
3.647294589178356361e+00,3.525235092298418249e-01
3.657314629258516803e+00,3.526107635444182820e-01
3.667334669338677244e+00,3.525642092828284446e-01
3.677354709418837686e+00,3.523711750804658371e-01
3.687374749498997684e+00,3.520216835777902897e-01
3.697394789579158125e+00,3.515087492286480542e-01
3.707414829659318567e+00,3.508286527132071786e-01
3.717434869739479009e+00,3.499811880496864758e-01
3.727454909819639006e+00,3.489698781124613847e-01
3.737474949899799448e+00,3.478021537922791895e-01
3.747494989979959890e+00,3.464894915047365687e-01
3.757515030060119887e+00,3.450475032026654176e-01
3.767535070140280329e+00,3.434959725241618078e-01
3.777555110220440771e+00,3.418588302694690606e-01
3.787575150300601212e+00,3.401640621187596580e-01
3.797595190380761210e+00,3.384435414632641637e-01
3.807615230460921651e+00,3.367327805202985913e-01
3.817635270541082093e+00,3.350705936424948073e-01
3.827655310621242535e+00,3.334986680181394325e-01
3.837675350701402532e+00,3.320610388887669795e-01
3.847695390781562974e+00,3.308034690531528321e-01
3.857715430861723416e+00,3.297727358106157247e-01
3.867735470941883413e+00,3.290158325823409613e-01
3.877755511022043855e+00,3.285790971110713055e-01
3.887775551102204297e+00,3.285072831476311128e-01
3.897795591182364738e+00,3.288425975503544985e-01
3.907815631262524736e+00,3.296237293188118977e-01
3.917835671342685178e+00,3.308849007653417718e-01
3.927855711422845619e+00,3.326549733031028966e-01
3.937875751503006061e+00,3.349566407753620800e-01
3.947895791583166059e+00,3.378057415933359842e-01
3.957915831663326500e+00,3.412107171284570750e-01
3.967935871743486942e+00,3.451722380070133545e-01
3.977955911823646939e+00,3.496830126093683488e-01
3.987975951903807381e+00,3.547277838005675754e-01
3.997995991983967823e+00,3.602835114334795863e-01
4.008016032064127820e+00,3.663197301858360788e-01
4.018036072144288262e+00,3.727990654315446184e-01
4.028056112224448704e+00,3.796778845407607905e-01
4.038076152304609145e+00,3.869070574765997583e-01
4.048096192384769587e+00,3.944327988249340389e-01
4.058116232464930029e+00,4.021975633012638829e-01
4.068136272545089582e+00,4.101409680514664369e-01
4.078156312625250024e+00,4.182007173689121782e-01
4.088176352705410466e+00,4.263135084500506711e-01
4.098196392785570907e+00,4.344159001964685851e-01
4.108216432865731349e+00,4.424451305896832665e-01
4.118236472945891791e+00,4.503398716231325483e-01
4.128256513026052232e+00,4.580409140404068657e-01
4.138276553106212674e+00,4.654917771161806161e-01
4.148296593186372228e+00,4.726392413807117832e-01
4.158316633266532669e+00,4.794338045106891766e-01
4.168336673346693111e+00,4.858300625851152965e-01
4.178356713426853553e+00,4.917870205395646899e-01
4.188376753507013994e+00,4.972683369535823017e-01
4.198396793587174436e+00,5.022425092826023896e-01
4.208416833667334878e+00,5.066830063052379929e-01
4.218436873747494431e+00,5.105683549066345472e-01
4.228456913827654873e+00,5.138821883667125112e-01
4.238476953907815314e+00,5.166132630789013191e-01
4.248496993987975756e+00,5.187554501042832555e-01
4.258517034068136198e+00,5.203077071868446035e-01
4.268537074148296639e+00,5.212740358429256426e-01
4.278557114228457081e+00,5.216634269236695154e-01
4.288577154308616635e+00,5.214897966721274702e-01
4.298597194388777076e+00,5.207719138021464911e-01
4.308617234468937518e+00,5.195333165660466213e-01
4.318637274549097960e+00,5.178022172097644926e-01
4.328657314629258401e+00,5.156113896995954127e-01
4.338677354709418843e+00,5.129980352097437413e-01
4.348697394789579285e+00,5.100036186534516736e-01
4.358717434869739726e+00,5.066736685934435380e-01
4.368737474949899280e+00,5.030575322520903780e-01
4.378757515030059722e+00,4.992080771304960862e-01
4.388777555110220163e+00,4.951813310095964926e-01
4.398797595190380605e+00,4.910360529119337514e-01
4.408817635270541047e+00,4.868332290082313385e-01
4.418837675350701488e+00,4.826354895013791890e-01
4.428857715430861930e+00,4.785064452315724304e-01
4.438877755511021483e+00,4.745099461049135381e-01
4.448897795591181925e+00,4.707092673909549774e-01
4.458917835671342367e+00,4.671662343392052330e-01
4.468937875751502808e+00,4.639403002360545925e-01
4.478957915831663250e+00,4.610875976920135733e-01
4.488977955911823692e+00,4.586599872741040640e-01
4.498997995991984133e+00,4.567041311877860776e-01
4.509018036072143687e+00,4.552606221572341738e-01
4.519038076152304129e+00,4.543631985729885692e-01
4.529058116232464570e+00,4.540380760804675897e-01
4.539078156312625012e+00,4.543034229243387290e-01
4.549098196392785454e+00,4.551690015841241554e-01
4.559118236472945895e+00,4.566359927867357227e-01
4.569138276553106337e+00,4.586970103099613505e-01
4.579158316633266779e+00,4.613363066958833247e-01
4.589178356713426332e+00,4.645301617489118740e-01
4.599198396793586774e+00,4.682474381606082647e-01
4.609218436873747216e+00,4.724502823442682242e-01
4.619238476953907657e+00,4.770949439721335894e-01
4.629258517034068099e+00,4.821326849815947835e-01
4.639278557114228541e+00,4.875107479457436721e-01
4.649298597194388982e+00,4.931733545066549484e-01
4.659318637274548536e+00,4.990627067407416018e-01
4.669338677354708977e+00,5.051199674912962845e-01
4.679358717434869419e+00,5.112861994773565399e-01
4.689378757515029861e+00,5.175032470142617580e-01
